order_id,date,product_id,category,channel,units,unit_price,discount_pct,revenue
O019885,2026-04-07,P019,Casual,Website,1,1348,0.1,1213.2
O019886,2026-04-07,P024,Casual,Website,2,1297,0.1,2334.6
O019887,2026-04-07,P013,Running,Myntra,4,1793,0.0,7172.0
O019888,2026-04-07,P052,Slip-On,Myntra,3,1161,0.1,3134.7
O019889,2026-04-07,P027,Casual,Amazon,2,1375,0.0,2750.0
O019890,2026-04-07,P008,Running,Website,1,1629,0.1,1466.1
O019891,2026-04-07,P035,Formal,Website,2,2071,0.0,4142.0
O019892,2026-04-07,P016,Running,Website,2,1591,0.05,3022.9
O019893,2026-04-07,P013,Running,Myntra,5,1793,0.15,7620.25
O019894,2026-04-07,P037,Formal,Amazon,1,1938,0.0,1938.0
O019895,2026-04-07,P022,Casual,Website,1,1447,0.05,1374.65
O019896,2026-04-07,P003,Running,Website,1,1483,0.05,1408.85
O019897,2026-04-07,P028,Casual,Website,1,1417,0.05,1346.15
O019898,2026-04-07,P007,Running,Website,1,1785,0.05,1695.75
O019899,2026-04-07,P029,Casual,Amazon,1,1401,0.0,1401.0
O019900,2026-04-07,P024,Casual,Flipkart,2,1297,0.15,2204.9
O019901,2026-04-07,P013,Running,Website,1,1793,0.0,1793.0
O019902,2026-04-07,P045,Lounge,Website,1,885,0.05,840.75
O019903,2026-04-07,P010,Running,Website,2,1707,0.0,3414.0
O019904,2026-04-07,P012,Running,Flipkart,1,1540,0.1,1386.0
O019905,2026-04-07,P011,Running,Amazon,1,1629,0.05,1547.55
O019906,2026-04-07,P022,Casual,Website,1,1447,0.0,1447.0
O019907,2026-04-07,P015,Running,Amazon,2,1729,0.0,3458.0
O019908,2026-04-07,P014,Running,Flipkart,1,1780,0.0,1780.0
O019909,2026-04-07,P032,Casual,Amazon,1,1471,0.05,1397.45
O019910,2026-04-07,P052,Slip-On,Website,1,1161,0.15,986.85
O019911,2026-04-07,P020,Casual,Flipkart,1,1166,0.0,1166.0
O019912,2026-04-07,P028,Casual,Website,2,1417,0.1,2550.6
O019913,2026-04-07,P032,Casual,Website,1,1471,0.05,1397.45
O019914,2026-04-07,P030,Casual,Amazon,4,1429,0.0,5716.0
O019915,2026-04-07,P036,Formal,Flipkart,1,1751,0.1,1575.9
O019916,2026-04-07,P031,Casual,Website,1,1323,0.05,1256.85
O019917,2026-04-07,P050,Slip-On,Website,3,1391,0.15,3547.05
O019918,2026-04-07,P047,Slip-On,Website,1,1188,0.0,1188.0
O019919,2026-04-07,P026,Casual,Website,1,1201,0.0,1201.0
O019920,2026-04-07,P016,Running,Website,3,1591,0.1,4295.7
O019921,2026-04-07,P052,Slip-On,Myntra,1,1161,0.0,1161.0
O019922,2026-04-07,P015,Running,Website,1,1729,0.0,1729.0
O019923,2026-04-07,P013,Running,Myntra,3,1793,0.0,5379.0
O019924,2026-04-07,P002,Running,Amazon,2,1759,0.0,3518.0
O019925,2026-04-07,P050,Slip-On,Website,1,1391,0.1,1251.9
O019926,2026-04-07,P042,Lounge,Amazon,1,1117,0.05,1061.15
O019927,2026-04-07,P010,Running,Flipkart,2,1707,0.05,3243.3
O019928,2026-04-07,P016,Running,Flipkart,2,1591,0.05,3022.9
O019929,2026-04-07,P010,Running,Amazon,1,1707,0.0,1707.0
O019930,2026-04-07,P052,Slip-On,Myntra,2,1161,0.0,2322.0
O019931,2026-04-08,P028,Casual,Amazon,1,1417,0.0,1417.0
O019932,2026-04-08,P011,Running,Flipkart,2,1629,0.15,2769.3
O019933,2026-04-08,P029,Casual,Flipkart,1,1401,0.1,1260.9
O019934,2026-04-08,P006,Running,Website,1,1754,0.1,1578.6
O019935,2026-04-08,P029,Casual,Myntra,1,1401,0.05,1330.95
O019936,2026-04-08,P012,Running,Myntra,1,1540,0.1,1386.0
O019937,2026-04-08,P019,Casual,Flipkart,1,1348,0.05,1280.6
O019938,2026-04-08,P024,Casual,Amazon,2,1297,0.0,2594.0
O019939,2026-04-08,P004,Running,Website,3,1728,0.0,5184.0
O019940,2026-04-08,P026,Casual,Website,5,1201,0.1,5404.5
O019941,2026-04-08,P040,Formal,Website,1,1977,0.0,1977.0
O019942,2026-04-08,P049,Slip-On,Website,1,1447,0.05,1374.65
O019943,2026-04-08,P030,Casual,Website,1,1429,0.05,1357.55
O019944,2026-04-08,P032,Casual,Website,1,1471,0.0,1471.0
O019945,2026-04-08,P048,Slip-On,Website,1,1224,0.1,1101.6
O019946,2026-04-08,P048,Slip-On,Website,1,1224,0.0,1224.0
O019947,2026-04-08,P027,Casual,Amazon,2,1375,0.1,2475.0
O019948,2026-04-08,P005,Running,Myntra,2,1744,0.0,3488.0
O019949,2026-04-08,P025,Casual,Website,1,1334,0.05,1267.3
O019950,2026-04-08,P014,Running,Website,3,1780,0.0,5340.0
O019951,2026-04-08,P050,Slip-On,Amazon,1,1391,0.15,1182.35
O019952,2026-04-08,P033,Formal,Website,2,1845,0.05,3505.5
O019953,2026-04-08,P027,Casual,Amazon,1,1375,0.1,1237.5
O019954,2026-04-08,P011,Running,Flipkart,2,1629,0.05,3095.1
O019955,2026-04-08,P014,Running,Myntra,2,1780,0.15,3026.0
O019956,2026-04-08,P012,Running,Flipkart,1,1540,0.15,1309.0
O019957,2026-04-08,P021,Casual,Amazon,1,1518,0.05,1442.1
O019958,2026-04-08,P018,Casual,Flipkart,4,1461,0.0,5844.0
O019959,2026-04-08,P023,Casual,Amazon,1,1512,0.1,1360.8
O019960,2026-04-08,P006,Running,Flipkart,1,1754,0.0,1754.0
O019961,2026-04-08,P019,Casual,Flipkart,1,1348,0.0,1348.0
O019962,2026-04-08,P043,Lounge,Website,1,880,0.0,880.0
O019963,2026-04-08,P005,Running,Website,2,1744,0.15,2964.8
O019964,2026-04-08,P001,Running,Website,1,1484,0.05,1409.8
O019965,2026-04-08,P026,Casual,Website,2,1201,0.05,2281.9
O019966,2026-04-08,P011,Running,Website,3,1629,0.0,4887.0
O019967,2026-04-08,P023,Casual,Website,1,1512,0.0,1512.0
O019968,2026-04-08,P006,Running,Myntra,1,1754,0.0,1754.0
O019969,2026-04-08,P050,Slip-On,Website,1,1391,0.05,1321.45
O019970,2026-04-08,P029,Casual,Amazon,1,1401,0.05,1330.95
O019971,2026-04-08,P014,Running,Amazon,3,1780,0.0,5340.0
O019972,2026-04-08,P044,Lounge,Flipkart,1,1155,0.0,1155.0
O019973,2026-04-08,P034,Formal,Website,1,2022,0.05,1920.9
O019974,2026-04-08,P007,Running,Myntra,1,1785,0.0,1785.0
O019975,2026-04-08,P049,Slip-On,Website,1,1447,0.1,1302.3
O019976,2026-04-08,P003,Running,Amazon,1,1483,0.05,1408.85
O019977,2026-04-08,P050,Slip-On,Amazon,1,1391,0.15,1182.35
O019978,2026-04-08,P008,Running,Website,1,1629,0.0,1629.0
O019979,2026-04-08,P004,Running,Myntra,1,1728,0.05,1641.6
O019980,2026-04-08,P024,Casual,Website,4,1297,0.05,4928.6
O019981,2026-04-08,P018,Casual,Website,1,1461,0.05,1387.95
O019982,2026-04-08,P016,Running,Amazon,1,1591,0.0,1591.0
O019983,2026-04-08,P046,Lounge,Website,2,1073,0.0,2146.0
O019984,2026-04-08,P001,Running,Website,1,1484,0.0,1484.0
O019985,2026-04-08,P012,Running,Myntra,1,1540,0.0,1540.0
O019986,2026-04-08,P010,Running,Myntra,1,1707,0.1,1536.3
O019987,2026-04-08,P008,Running,Amazon,2,1629,0.1,2932.2
O019988,2026-04-08,P007,Running,Website,1,1785,0.05,1695.75
O019989,2026-04-08,P011,Running,Myntra,1,1629,0.05,1547.55
O019990,2026-04-08,P007,Running,Myntra,2,1785,0.05,3391.5
O019991,2026-04-08,P009,Running,Website,1,1762,0.05,1673.9
O019992,2026-04-08,P024,Casual,Flipkart,1,1297,0.0,1297.0
O019993,2026-04-08,P007,Running,Flipkart,2,1785,0.0,3570.0
O019994,2026-04-08,P049,Slip-On,Website,1,1447,0.05,1374.65
O019995,2026-04-08,P013,Running,Flipkart,1,1793,0.05,1703.35
O019996,2026-04-08,P024,Casual,Flipkart,3,1297,0.0,3891.0
O019997,2026-04-08,P037,Formal,Amazon,2,1938,0.05,3682.2
O019998,2026-04-08,P033,Formal,Website,1,1845,0.0,1845.0
O019999,2026-04-08,P002,Running,Website,1,1759,0.15,1495.15
O020000,2026-04-08,P017,Casual,Amazon,1,1420,0.05,1349.0
O020001,2026-04-08,P036,Formal,Amazon,2,1751,0.05,3326.9
O020002,2026-04-08,P048,Slip-On,Website,2,1224,0.0,2448.0
O020003,2026-04-08,P031,Casual,Myntra,5,1323,0.0,6615.0
O020004,2026-04-08,P016,Running,Website,1,1591,0.05,1511.45
O020005,2026-04-08,P025,Casual,Myntra,2,1334,0.1,2401.2
O020006,2026-04-08,P034,Formal,Website,2,2022,0.1,3639.6
O020007,2026-04-08,P018,Casual,Amazon,1,1461,0.0,1461.0
O020008,2026-04-08,P045,Lounge,Website,1,885,0.0,885.0
O020009,2026-04-08,P013,Running,Amazon,1,1793,0.05,1703.35
O020010,2026-04-08,P049,Slip-On,Website,1,1447,0.05,1374.65
O020011,2026-04-08,P031,Casual,Website,1,1323,0.05,1256.85
O020012,2026-04-08,P045,Lounge,Myntra,1,885,0.0,885.0
O020013,2026-04-08,P050,Slip-On,Website,1,1391,0.0,1391.0
O020014,2026-04-08,P001,Running,Website,1,1484,0.0,1484.0
O020015,2026-04-08,P038,Formal,Website,2,2031,0.0,4062.0
O020016,2026-04-08,P016,Running,Amazon,1,1591,0.0,1591.0
O020017,2026-04-08,P008,Running,Website,1,1629,0.0,1629.0
O020018,2026-04-08,P021,Casual,Website,1,1518,0.05,1442.1
O020019,2026-04-08,P029,Casual,Myntra,1,1401,0.1,1260.9
O020020,2026-04-08,P006,Running,Website,1,1754,0.05,1666.3
O020021,2026-04-08,P050,Slip-On,Flipkart,1,1391,0.05,1321.45
O020022,2026-04-08,P045,Lounge,Website,1,885,0.15,752.25
O020023,2026-04-08,P051,Slip-On,Website,1,1392,0.0,1392.0
O020024,2026-04-08,P012,Running,Website,4,1540,0.0,6160.0
O020025,2026-04-08,P020,Casual,Website,1,1166,0.0,1166.0
O020026,2026-04-08,P042,Lounge,Website,2,1117,0.0,2234.0
O020027,2026-04-08,P025,Casual,Website,1,1334,0.0,1334.0
O020028,2026-04-08,P040,Formal,Myntra,2,1977,0.0,3954.0
O020029,2026-04-08,P001,Running,Website,1,1484,0.15,1261.4
O020030,2026-04-08,P022,Casual,Website,3,1447,0.1,3906.9
O020031,2026-04-08,P047,Slip-On,Amazon,3,1188,0.15,3029.4
O020032,2026-04-08,P034,Formal,Amazon,1,2022,0.0,2022.0
O020033,2026-04-08,P004,Running,Flipkart,4,1728,0.05,6566.4
O020034,2026-04-08,P037,Formal,Amazon,1,1938,0.0,1938.0
O020035,2026-04-08,P012,Running,Website,1,1540,0.1,1386.0
O020036,2026-04-08,P028,Casual,Amazon,1,1417,0.0,1417.0
O020037,2026-04-08,P015,Running,Myntra,2,1729,0.05,3285.1
O020038,2026-04-08,P043,Lounge,Flipkart,1,880,0.05,836.0
O020039,2026-04-08,P041,Lounge,Myntra,2,1025,0.1,1845.0
O020040,2026-04-08,P048,Slip-On,Website,3,1224,0.05,3488.4
O020041,2026-04-08,P023,Casual,Website,2,1512,0.15,2570.4
O020042,2026-04-08,P024,Casual,Website,2,1297,0.0,2594.0
O020043,2026-04-08,P005,Running,Website,1,1744,0.0,1744.0
O020044,2026-04-08,P028,Casual,Myntra,1,1417,0.05,1346.15
O020045,2026-04-08,P050,Slip-On,Website,1,1391,0.1,1251.9
O020046,2026-04-08,P042,Lounge,Myntra,2,1117,0.0,2234.0
O020047,2026-04-08,P016,Running,Website,1,1591,0.0,1591.0
O020048,2026-04-08,P011,Running,Website,1,1629,0.05,1547.55
O020049,2026-04-08,P014,Running,Amazon,1,1780,0.05,1691.0
O020050,2026-04-08,P039,Formal,Website,1,1951,0.1,1755.9
O020051,2026-04-08,P024,Casual,Myntra,1,1297,0.0,1297.0
O020052,2026-04-08,P010,Running,Website,2,1707,0.1,3072.6
O020053,2026-04-08,P026,Casual,Amazon,2,1201,0.0,2402.0
O020054,2026-04-08,P014,Running,Website,2,1780,0.05,3382.0
O020055,2026-04-08,P026,Casual,Myntra,3,1201,0.15,3062.55
O020056,2026-04-08,P015,Running,Website,1,1729,0.05,1642.55
O020057,2026-04-08,P034,Formal,Myntra,1,2022,0.0,2022.0
O020058,2026-04-08,P021,Casual,Flipkart,2,1518,0.0,3036.0
O020059,2026-04-08,P023,Casual,Website,1,1512,0.0,1512.0
O020060,2026-04-08,P002,Running,Amazon,1,1759,0.1,1583.1
O020061,2026-04-08,P049,Slip-On,Amazon,1,1447,0.05,1374.65
O020062,2026-04-08,P003,Running,Myntra,1,1483,0.15,1260.55
O020063,2026-04-08,P006,Running,Website,1,1754,0.0,1754.0
O020064,2026-04-08,P004,Running,Flipkart,1,1728,0.05,1641.6
O020065,2026-04-08,P009,Running,Website,1,1762,0.05,1673.9
O020066,2026-04-08,P018,Casual,Myntra,1,1461,0.1,1314.9
O020067,2026-04-08,P002,Running,Website,1,1759,0.0,1759.0
O020068,2026-04-08,P013,Running,Amazon,1,1793,0.0,1793.0
O020069,2026-04-08,P034,Formal,Amazon,1,2022,0.1,1819.8
O020070,2026-04-08,P030,Casual,Myntra,2,1429,0.0,2858.0
O020071,2026-04-08,P003,Running,Amazon,1,1483,0.1,1334.7
O020072,2026-04-08,P038,Formal,Amazon,1,2031,0.1,1827.9
O020073,2026-04-08,P016,Running,Website,1,1591,0.0,1591.0
O020074,2026-04-08,P039,Formal,Myntra,2,1951,0.0,3902.0
O020075,2026-04-08,P017,Casual,Myntra,1,1420,0.0,1420.0
O020076,2026-04-08,P048,Slip-On,Flipkart,1,1224,0.0,1224.0
O020077,2026-04-08,P043,Lounge,Myntra,2,880,0.1,1584.0
O020078,2026-04-08,P013,Running,Website,2,1793,0.05,3406.7
O020079,2026-04-08,P026,Casual,Website,1,1201,0.05,1140.95
O020080,2026-04-08,P018,Casual,Website,1,1461,0.0,1461.0
O020081,2026-04-08,P019,Casual,Website,3,1348,0.05,3841.8
O020082,2026-04-08,P018,Casual,Myntra,1,1461,0.1,1314.9
O020083,2026-04-08,P028,Casual,Website,1,1417,0.0,1417.0
O020084,2026-04-08,P017,Casual,Myntra,1,1420,0.0,1420.0
O020085,2026-04-08,P028,Casual,Amazon,4,1417,0.05,5384.6
O020086,2026-04-08,P013,Running,Flipkart,1,1793,0.15,1524.05
O020087,2026-04-08,P046,Lounge,Flipkart,1,1073,0.15,912.05
O020088,2026-04-08,P047,Slip-On,Website,1,1188,0.0,1188.0
O020089,2026-04-08,P030,Casual,Website,1,1429,0.0,1429.0
O020090,2026-04-08,P025,Casual,Flipkart,1,1334,0.05,1267.3
O020091,2026-04-08,P028,Casual,Flipkart,1,1417,0.0,1417.0
O020092,2026-04-08,P016,Running,Flipkart,2,1591,0.1,2863.8
O020093,2026-04-08,P017,Casual,Myntra,2,1420,0.05,2698.0
O020094,2026-04-08,P022,Casual,Website,3,1447,0.0,4341.0
O020095,2026-04-08,P013,Running,Website,1,1793,0.0,1793.0
O020096,2026-04-08,P012,Running,Website,2,1540,0.15,2618.0
O020097,2026-04-08,P023,Casual,Amazon,3,1512,0.05,4309.2
O020098,2026-04-08,P029,Casual,Website,2,1401,0.1,2521.8
O020099,2026-04-08,P021,Casual,Website,1,1518,0.05,1442.1
O020100,2026-04-08,P009,Running,Flipkart,1,1762,0.0,1762.0
O020101,2026-04-08,P016,Running,Website,1,1591,0.0,1591.0
O020102,2026-04-08,P031,Casual,Website,1,1323,0.0,1323.0
O020103,2026-04-08,P036,Formal,Website,1,1751,0.1,1575.9
O020104,2026-04-08,P034,Formal,Website,1,2022,0.0,2022.0
O020105,2026-04-08,P029,Casual,Myntra,1,1401,0.0,1401.0
O020106,2026-04-08,P010,Running,Myntra,1,1707,0.0,1707.0
O020107,2026-04-08,P017,Casual,Myntra,1,1420,0.05,1349.0
O020108,2026-04-08,P024,Casual,Amazon,2,1297,0.05,2464.3
O020109,2026-04-08,P050,Slip-On,Amazon,1,1391,0.1,1251.9
O020110,2026-04-08,P008,Running,Flipkart,1,1629,0.0,1629.0
O020111,2026-04-08,P026,Casual,Flipkart,2,1201,0.05,2281.9
O020112,2026-04-08,P017,Casual,Flipkart,1,1420,0.15,1207.0
O020113,2026-04-08,P017,Casual,Flipkart,3,1420,0.0,4260.0
O020114,2026-04-08,P033,Formal,Amazon,1,1845,0.05,1752.75
O020115,2026-04-08,P029,Casual,Myntra,1,1401,0.05,1330.95
O020116,2026-04-08,P023,Casual,Website,4,1512,0.0,6048.0
O020117,2026-04-08,P003,Running,Website,1,1483,0.0,1483.0
O020118,2026-04-08,P004,Running,Myntra,3,1728,0.0,5184.0
O020119,2026-04-08,P022,Casual,Myntra,1,1447,0.0,1447.0
O020120,2026-04-08,P040,Formal,Website,1,1977,0.15,1680.45
O020121,2026-04-08,P021,Casual,Flipkart,1,1518,0.0,1518.0
O020122,2026-04-08,P024,Casual,Amazon,1,1297,0.05,1232.15
O020123,2026-04-08,P052,Slip-On,Website,1,1161,0.15,986.85
O020124,2026-04-08,P010,Running,Website,1,1707,0.0,1707.0
O020125,2026-04-08,P022,Casual,Website,1,1447,0.0,1447.0
O020126,2026-04-08,P034,Formal,Website,1,2022,0.0,2022.0
O020127,2026-04-08,P049,Slip-On,Website,1,1447,0.05,1374.65
O020128,2026-04-08,P039,Formal,Myntra,1,1951,0.0,1951.0
O020129,2026-04-08,P023,Casual,Myntra,1,1512,0.05,1436.4
O020130,2026-04-08,P028,Casual,Website,1,1417,0.1,1275.3
O020131,2026-04-08,P038,Formal,Website,5,2031,0.05,9647.25
O020132,2026-04-09,P007,Running,Website,2,1785,0.0,3570.0
O020133,2026-04-09,P004,Running,Website,2,1728,0.0,3456.0
O020134,2026-04-09,P027,Casual,Myntra,1,1375,0.15,1168.75
O020135,2026-04-09,P023,Casual,Flipkart,2,1512,0.0,3024.0
O020136,2026-04-09,P012,Running,Website,1,1540,0.1,1386.0
O020137,2026-04-09,P015,Running,Myntra,2,1729,0.05,3285.1
O020138,2026-04-09,P010,Running,Website,2,1707,0.0,3414.0
O020139,2026-04-09,P030,Casual,Website,3,1429,0.1,3858.3
O020140,2026-04-09,P035,Formal,Website,1,2071,0.05,1967.45
O020141,2026-04-09,P009,Running,Amazon,2,1762,0.05,3347.8
O020142,2026-04-09,P018,Casual,Website,1,1461,0.0,1461.0
O020143,2026-04-09,P006,Running,Website,1,1754,0.0,1754.0
O020144,2026-04-09,P003,Running,Amazon,2,1483,0.1,2669.4
O020145,2026-04-09,P003,Running,Website,2,1483,0.15,2521.1
O020146,2026-04-09,P017,Casual,Flipkart,1,1420,0.1,1278.0
O020147,2026-04-09,P037,Formal,Website,1,1938,0.1,1744.2
O020148,2026-04-09,P014,Running,Website,1,1780,0.05,1691.0
O020149,2026-04-09,P030,Casual,Amazon,1,1429,0.0,1429.0
O020150,2026-04-09,P024,Casual,Website,1,1297,0.1,1167.3
O020151,2026-04-09,P017,Casual,Amazon,1,1420,0.1,1278.0
O020152,2026-04-09,P007,Running,Myntra,1,1785,0.05,1695.75
O020153,2026-04-09,P008,Running,Website,1,1629,0.0,1629.0
O020154,2026-04-09,P028,Casual,Amazon,1,1417,0.1,1275.3
O020155,2026-04-09,P014,Running,Website,1,1780,0.0,1780.0
O020156,2026-04-09,P030,Casual,Amazon,1,1429,0.0,1429.0
O020157,2026-04-09,P026,Casual,Flipkart,1,1201,0.1,1080.9
O020158,2026-04-09,P029,Casual,Amazon,1,1401,0.0,1401.0
O020159,2026-04-09,P030,Casual,Website,1,1429,0.05,1357.55
O020160,2026-04-09,P019,Casual,Website,1,1348,0.05,1280.6
O020161,2026-04-09,P017,Casual,Flipkart,1,1420,0.0,1420.0
O020162,2026-04-09,P028,Casual,Myntra,1,1417,0.15,1204.45
O020163,2026-04-09,P049,Slip-On,Amazon,1,1447,0.1,1302.3
O020164,2026-04-09,P026,Casual,Website,2,1201,0.1,2161.8
O020165,2026-04-09,P042,Lounge,Amazon,1,1117,0.1,1005.3
O020166,2026-04-09,P009,Running,Amazon,1,1762,0.0,1762.0
O020167,2026-04-09,P004,Running,Website,1,1728,0.1,1555.2
O020168,2026-04-09,P027,Casual,Amazon,1,1375,0.05,1306.25
O020169,2026-04-09,P015,Running,Amazon,1,1729,0.05,1642.55
O020170,2026-04-09,P028,Casual,Myntra,1,1417,0.0,1417.0
O020171,2026-04-09,P006,Running,Amazon,1,1754,0.05,1666.3
O020172,2026-04-09,P016,Running,Myntra,1,1591,0.05,1511.45
O020173,2026-04-09,P044,Lounge,Flipkart,2,1155,0.0,2310.0
O020174,2026-04-09,P012,Running,Website,1,1540,0.0,1540.0
O020175,2026-04-09,P051,Slip-On,Website,1,1392,0.0,1392.0
O020176,2026-04-09,P025,Casual,Website,2,1334,0.0,2668.0
O020177,2026-04-09,P036,Formal,Myntra,1,1751,0.1,1575.9
O020178,2026-04-09,P015,Running,Website,1,1729,0.0,1729.0
O020179,2026-04-09,P019,Casual,Myntra,1,1348,0.05,1280.6
O020180,2026-04-09,P018,Casual,Amazon,2,1461,0.0,2922.0
O020181,2026-04-09,P033,Formal,Website,2,1845,0.05,3505.5
O020182,2026-04-09,P007,Running,Website,1,1785,0.05,1695.75
O020183,2026-04-09,P020,Casual,Amazon,1,1166,0.15,991.1
O020184,2026-04-09,P002,Running,Website,1,1759,0.1,1583.1
O020185,2026-04-09,P034,Formal,Website,1,2022,0.0,2022.0
O020186,2026-04-09,P002,Running,Website,1,1759,0.0,1759.0
O020187,2026-04-09,P018,Casual,Website,1,1461,0.1,1314.9
O020188,2026-04-09,P013,Running,Website,1,1793,0.05,1703.35
O020189,2026-04-09,P014,Running,Amazon,1,1780,0.1,1602.0
O020190,2026-04-09,P005,Running,Amazon,4,1744,0.0,6976.0
O020191,2026-04-09,P033,Formal,Amazon,1,1845,0.0,1845.0
O020192,2026-04-09,P010,Running,Website,1,1707,0.1,1536.3
O020193,2026-04-09,P021,Casual,Flipkart,1,1518,0.0,1518.0
O020194,2026-04-09,P047,Slip-On,Amazon,1,1188,0.1,1069.2
O020195,2026-04-09,P023,Casual,Amazon,1,1512,0.1,1360.8
O020196,2026-04-09,P023,Casual,Website,2,1512,0.0,3024.0
O020197,2026-04-09,P006,Running,Myntra,1,1754,0.1,1578.6
O020198,2026-04-09,P030,Casual,Myntra,1,1429,0.05,1357.55
O020199,2026-04-09,P013,Running,Myntra,1,1793,0.1,1613.7
O020200,2026-04-09,P018,Casual,Amazon,1,1461,0.15,1241.85
O020201,2026-04-09,P018,Casual,Website,3,1461,0.05,4163.85
O020202,2026-04-09,P010,Running,Flipkart,1,1707,0.0,1707.0
O020203,2026-04-09,P003,Running,Myntra,2,1483,0.0,2966.0
O020204,2026-04-09,P028,Casual,Website,2,1417,0.0,2834.0
O020205,2026-04-09,P041,Lounge,Amazon,1,1025,0.0,1025.0
O020206,2026-04-09,P005,Running,Flipkart,1,1744,0.15,1482.4
O020207,2026-04-09,P015,Running,Website,1,1729,0.0,1729.0
O020208,2026-04-09,P014,Running,Website,2,1780,0.05,3382.0
O020209,2026-04-09,P004,Running,Amazon,1,1728,0.0,1728.0
O020210,2026-04-09,P013,Running,Website,1,1793,0.05,1703.35
O020211,2026-04-09,P018,Casual,Myntra,1,1461,0.0,1461.0
O020212,2026-04-09,P039,Formal,Myntra,2,1951,0.0,3902.0
O020213,2026-04-09,P002,Running,Website,2,1759,0.0,3518.0
O020214,2026-04-09,P020,Casual,Amazon,1,1166,0.1,1049.4
O020215,2026-04-09,P016,Running,Myntra,4,1591,0.0,6364.0
O020216,2026-04-09,P050,Slip-On,Flipkart,6,1391,0.0,8346.0
O020217,2026-04-09,P050,Slip-On,Website,3,1391,0.0,4173.0
O020218,2026-04-09,P049,Slip-On,Website,2,1447,0.1,2604.6
O020219,2026-04-09,P014,Running,Amazon,2,1780,0.1,3204.0
O020220,2026-04-09,P011,Running,Website,3,1629,0.05,4642.65
O020221,2026-04-09,P005,Running,Myntra,1,1744,0.05,1656.8
O020222,2026-04-09,P046,Lounge,Website,3,1073,0.1,2897.1
O020223,2026-04-09,P012,Running,Amazon,1,1540,0.05,1463.0
O020224,2026-04-09,P031,Casual,Flipkart,2,1323,0.05,2513.7
O020225,2026-04-09,P009,Running,Flipkart,2,1762,0.0,3524.0
O020226,2026-04-09,P010,Running,Website,1,1707,0.1,1536.3
O020227,2026-04-09,P027,Casual,Website,1,1375,0.0,1375.0
O020228,2026-04-09,P028,Casual,Website,1,1417,0.05,1346.15
O020229,2026-04-09,P013,Running,Flipkart,1,1793,0.0,1793.0
O020230,2026-04-09,P018,Casual,Website,1,1461,0.05,1387.95
O020231,2026-04-09,P020,Casual,Website,1,1166,0.0,1166.0
O020232,2026-04-09,P052,Slip-On,Amazon,3,1161,0.05,3308.85
O020233,2026-04-09,P028,Casual,Website,1,1417,0.05,1346.15
O020234,2026-04-09,P013,Running,Myntra,1,1793,0.0,1793.0
O020235,2026-04-09,P006,Running,Flipkart,3,1754,0.1,4735.8
O020236,2026-04-09,P046,Lounge,Website,1,1073,0.1,965.7
O020237,2026-04-09,P008,Running,Amazon,1,1629,0.1,1466.1
O020238,2026-04-09,P052,Slip-On,Website,1,1161,0.1,1044.9
O020239,2026-04-09,P013,Running,Website,1,1793,0.15,1524.05
O020240,2026-04-09,P018,Casual,Amazon,1,1461,0.0,1461.0
O020241,2026-04-09,P027,Casual,Website,1,1375,0.1,1237.5
O020242,2026-04-09,P025,Casual,Amazon,2,1334,0.05,2534.6
O020243,2026-04-09,P005,Running,Website,2,1744,0.1,3139.2
O020244,2026-04-09,P009,Running,Amazon,1,1762,0.05,1673.9
O020245,2026-04-09,P037,Formal,Website,1,1938,0.05,1841.1
O020246,2026-04-09,P024,Casual,Website,2,1297,0.1,2334.6
O020247,2026-04-09,P052,Slip-On,Website,3,1161,0.05,3308.85
O020248,2026-04-09,P037,Formal,Website,1,1938,0.05,1841.1
O020249,2026-04-09,P050,Slip-On,Website,1,1391,0.1,1251.9
O020250,2026-04-09,P025,Casual,Website,2,1334,0.1,2401.2
O020251,2026-04-09,P016,Running,Myntra,3,1591,0.0,4773.0
O020252,2026-04-09,P030,Casual,Website,1,1429,0.15,1214.65
O020253,2026-04-09,P020,Casual,Website,2,1166,0.05,2215.4
O020254,2026-04-09,P039,Formal,Amazon,2,1951,0.1,3511.8
O020255,2026-04-09,P011,Running,Amazon,1,1629,0.1,1466.1
O020256,2026-04-09,P002,Running,Myntra,1,1759,0.0,1759.0
O020257,2026-04-09,P019,Casual,Myntra,2,1348,0.0,2696.0
O020258,2026-04-09,P012,Running,Website,2,1540,0.0,3080.0
O020259,2026-04-09,P020,Casual,Website,2,1166,0.05,2215.4
O020260,2026-04-09,P017,Casual,Myntra,1,1420,0.0,1420.0
O020261,2026-04-09,P010,Running,Amazon,1,1707,0.1,1536.3
O020262,2026-04-09,P043,Lounge,Website,1,880,0.05,836.0
O020263,2026-04-09,P032,Casual,Website,3,1471,0.05,4192.35
O020264,2026-04-09,P051,Slip-On,Website,1,1392,0.1,1252.8
O020265,2026-04-09,P021,Casual,Myntra,1,1518,0.0,1518.0
O020266,2026-04-09,P014,Running,Amazon,1,1780,0.0,1780.0
O020267,2026-04-09,P025,Casual,Myntra,3,1334,0.0,4002.0
O020268,2026-04-09,P005,Running,Flipkart,1,1744,0.0,1744.0
O020269,2026-04-09,P021,Casual,Website,1,1518,0.05,1442.1
O020270,2026-04-09,P050,Slip-On,Amazon,1,1391,0.15,1182.35
O020271,2026-04-09,P035,Formal,Myntra,1,2071,0.1,1863.9
