date,product_id,category,opening_stock,units_sold,closing_stock,reorder_level,availability_pct,low_stock_flag,stockout_flag
2026-04-16,P036,Formal,71,5,68,31,100.0,0,0
2026-04-16,P037,Formal,193,1,193,50,100.0,0,0
2026-04-16,P038,Formal,168,7,164,44,100.0,0,0
2026-04-16,P039,Formal,126,8,120,40,100.0,0,0
2026-04-16,P040,Formal,79,5,76,25,100.0,0,0
2026-04-16,P041,Lounge,171,3,169,64,100.0,0,0
2026-04-16,P042,Lounge,208,3,206,64,100.0,0,0
2026-04-16,P043,Lounge,110,0,110,29,100.0,0,0
2026-04-16,P044,Lounge,103,1,103,30,100.0,0,0
2026-04-16,P045,Lounge,126,3,124,48,100.0,0,0
2026-04-16,P046,Lounge,120,3,118,34,100.0,0,0
2026-04-16,P047,Slip-On,152,6,147,60,100.0,0,0
2026-04-16,P048,Slip-On,127,2,126,60,100.0,0,0
2026-04-16,P049,Slip-On,103,9,98,32,100.0,0,0
2026-04-16,P050,Slip-On,122,6,119,50,100.0,0,0
2026-04-16,P051,Slip-On,169,1,169,53,100.0,0,0
2026-04-16,P052,Slip-On,148,6,144,58,100.0,0,0
2026-04-17,P001,Running,53,5,50,25,100.0,0,0
2026-04-17,P002,Running,107,4,105,39,100.0,0,0
2026-04-17,P003,Running,127,1,127,62,100.0,0,0
2026-04-17,P004,Running,241,6,237,64,100.0,0,0
2026-04-17,P005,Running,224,6,220,62,100.0,0,0
2026-04-17,P006,Running,158,11,151,52,100.0,0,0
2026-04-17,P007,Running,123,6,119,39,100.0,0,0
2026-04-17,P008,Running,133,7,129,40,100.0,0,0
2026-04-17,P009,Running,74,4,72,36,100.0,0,0
2026-04-17,P010,Running,185,5,182,56,100.0,0,0
2026-04-17,P011,Running,236,5,233,65,100.0,0,0
2026-04-17,P012,Running,164,9,159,43,100.0,0,0
2026-04-17,P013,Running,114,12,104,53,98.11,0,0
2026-04-17,P014,Running,236,11,227,63,100.0,0,0
2026-04-17,P015,Running,146,4,144,59,100.0,0,0
2026-04-17,P016,Running,210,8,203,64,100.0,0,0
2026-04-17,P017,Casual,111,7,107,57,93.86,0,0
2026-04-17,P018,Casual,205,2,204,63,100.0,0,0
2026-04-17,P019,Casual,248,9,242,64,100.0,0,0
2026-04-17,P020,Casual,103,5,100,52,96.15,0,0
2026-04-17,P021,Casual,194,7,189,62,100.0,0,0
2026-04-17,P022,Casual,114,5,110,46,100.0,0,0
2026-04-17,P023,Casual,122,10,114,62,91.94,0,0
2026-04-17,P024,Casual,180,0,180,50,100.0,0,0
2026-04-17,P025,Casual,137,2,136,57,100.0,0,0
2026-04-17,P026,Casual,156,1,156,45,100.0,0,0
2026-04-17,P027,Casual,153,8,147,43,100.0,0,0
2026-04-17,P028,Casual,130,3,129,57,100.0,0,0
2026-04-17,P029,Casual,199,9,194,60,100.0,0,0
2026-04-17,P030,Casual,125,6,122,49,100.0,0,0
2026-04-17,P031,Casual,171,11,165,48,100.0,0,0
2026-04-17,P032,Casual,75,0,75,25,100.0,0,0
2026-04-17,P033,Formal,128,4,125,52,100.0,0,0
2026-04-17,P034,Formal,78,2,77,39,98.72,0,0
2026-04-17,P035,Formal,236,2,235,64,100.0,0,0
2026-04-17,P036,Formal,117,0,117,31,100.0,0,0
2026-04-17,P037,Formal,137,7,134,50,100.0,0,0
2026-04-17,P038,Formal,117,6,114,44,100.0,0,0
2026-04-17,P039,Formal,77,0,77,40,96.25,0,0
2026-04-17,P040,Formal,82,0,82,25,100.0,0,0
2026-04-17,P041,Lounge,156,4,153,64,100.0,0,0
2026-04-17,P042,Lounge,136,9,131,64,100.0,0,0
2026-04-17,P043,Lounge,73,3,72,29,100.0,0,0
2026-04-17,P044,Lounge,74,1,74,30,100.0,0,0
2026-04-17,P045,Lounge,100,3,98,48,100.0,0,0
2026-04-17,P046,Lounge,126,2,125,34,100.0,0,0
2026-04-17,P047,Slip-On,222,2,221,60,100.0,0,0
2026-04-17,P048,Slip-On,118,1,118,60,98.33,0,0
2026-04-17,P049,Slip-On,81,4,79,32,100.0,0,0
2026-04-17,P050,Slip-On,179,0,179,50,100.0,0,0
2026-04-17,P051,Slip-On,142,16,130,53,100.0,0,0
2026-04-17,P052,Slip-On,159,3,158,58,100.0,0,0
2026-04-18,P001,Running,57,5,55,25,100.0,0,0
2026-04-18,P002,Running,82,6,77,39,98.72,0,0
2026-04-18,P003,Running,138,10,132,62,100.0,0,0
2026-04-18,P004,Running,166,12,156,64,100.0,0,0
2026-04-18,P005,Running,212,7,206,62,100.0,0,0
2026-04-18,P006,Running,131,12,121,52,100.0,0,0
2026-04-18,P007,Running,99,6,95,39,100.0,0,0
2026-04-18,P008,Running,147,8,142,40,100.0,0,0
2026-04-18,P009,Running,126,6,123,36,100.0,0,0
2026-04-18,P010,Running,213,7,210,56,100.0,0,0
2026-04-18,P011,Running,159,4,156,65,100.0,0,0
2026-04-18,P012,Running,158,5,156,43,100.0,0,0
2026-04-18,P013,Running,131,15,118,53,100.0,0,0
2026-04-18,P014,Running,127,7,123,63,97.62,0,0
2026-04-18,P015,Running,125,10,119,59,100.0,0,0
2026-04-18,P016,Running,156,11,150,64,100.0,0,0
2026-04-18,P017,Casual,178,0,178,57,100.0,0,0
2026-04-18,P018,Casual,181,3,179,63,100.0,0,0
2026-04-18,P019,Casual,156,5,154,64,100.0,0,0
2026-04-18,P020,Casual,139,9,133,52,100.0,0,0
2026-04-18,P021,Casual,136,1,136,62,100.0,0,0
2026-04-18,P022,Casual,88,3,87,46,94.57,0,0
2026-04-18,P023,Casual,129,8,124,62,100.0,0,0
2026-04-18,P024,Casual,167,3,165,50,100.0,0,0
2026-04-18,P025,Casual,177,3,176,57,100.0,0,0
2026-04-18,P026,Casual,113,6,109,45,100.0,0,0
2026-04-18,P027,Casual,150,10,144,43,100.0,0,0
2026-04-18,P028,Casual,147,7,143,57,100.0,0,0
2026-04-18,P029,Casual,146,3,144,60,100.0,0,0
2026-04-18,P030,Casual,158,3,157,49,100.0,0,0
2026-04-18,P031,Casual,119,4,116,48,100.0,0,0
2026-04-18,P032,Casual,87,3,85,25,100.0,0,0
2026-04-18,P033,Formal,121,12,114,52,100.0,0,0
2026-04-18,P034,Formal,120,2,119,39,100.0,0,0
2026-04-18,P035,Formal,185,2,184,64,100.0,0,0
2026-04-18,P036,Formal,111,4,109,31,100.0,0,0
2026-04-18,P037,Formal,153,3,151,50,100.0,0,0
2026-04-18,P038,Formal,166,10,161,44,100.0,0,0
2026-04-18,P039,Formal,154,3,152,40,100.0,0,0
2026-04-18,P040,Formal,52,4,50,25,100.0,0,0
2026-04-18,P041,Lounge,180,3,178,64,100.0,0,0
2026-04-18,P042,Lounge,127,0,127,64,99.22,0,0
2026-04-18,P043,Lounge,100,5,97,29,100.0,0,0
2026-04-18,P044,Lounge,79,7,74,30,100.0,0,0
2026-04-18,P045,Lounge,126,6,122,48,100.0,0,0
2026-04-18,P046,Lounge,92,1,92,34,100.0,0,0
2026-04-18,P047,Slip-On,145,5,142,60,100.0,0,0
2026-04-18,P048,Slip-On,160,2,159,60,100.0,0,0
2026-04-18,P049,Slip-On,122,11,114,32,100.0,0,0
2026-04-18,P050,Slip-On,112,7,107,50,100.0,0,0
2026-04-18,P051,Slip-On,187,5,183,53,100.0,0,0
2026-04-18,P052,Slip-On,133,4,130,58,100.0,0,0
2026-04-19,P001,Running,57,9,51,25,100.0,0,0
2026-04-19,P002,Running,148,12,139,39,100.0,0,0
2026-04-19,P003,Running,223,5,220,62,100.0,0,0
2026-04-19,P004,Running,227,2,226,64,100.0,0,0
2026-04-19,P005,Running,119,10,113,62,91.13,0,0
2026-04-19,P006,Running,120,12,110,52,100.0,0,0
2026-04-19,P007,Running,107,2,106,39,100.0,0,0
2026-04-19,P008,Running,132,5,128,40,100.0,0,0
2026-04-19,P009,Running,130,4,127,36,100.0,0,0
2026-04-19,P010,Running,123,6,119,56,100.0,0,0
2026-04-19,P011,Running,220,8,215,65,100.0,0,0
2026-04-19,P012,Running,155,11,148,43,100.0,0,0
2026-04-19,P013,Running,197,3,195,53,100.0,0,0
2026-04-19,P014,Running,129,10,122,63,96.83,0,0
2026-04-19,P015,Running,114,14,103,59,87.29,0,0
2026-04-19,P016,Running,208,6,205,64,100.0,0,0
2026-04-19,P017,Casual,114,11,108,57,94.74,0,0
2026-04-19,P018,Casual,236,16,225,63,100.0,0,0
2026-04-19,P019,Casual,173,11,166,64,100.0,0,0
2026-04-19,P020,Casual,186,4,184,52,100.0,0,0
2026-04-19,P021,Casual,133,8,128,62,100.0,0,0
2026-04-19,P022,Casual,120,3,118,46,100.0,0,0
2026-04-19,P023,Casual,173,4,170,62,100.0,0,0
2026-04-19,P024,Casual,113,3,111,50,100.0,0,0
2026-04-19,P025,Casual,149,7,145,57,100.0,0,0
2026-04-19,P026,Casual,162,10,156,45,100.0,0,0
2026-04-19,P027,Casual,128,8,123,43,100.0,0,0
2026-04-19,P028,Casual,213,4,211,57,100.0,0,0
2026-04-19,P029,Casual,158,7,152,60,100.0,0,0
2026-04-19,P030,Casual,113,10,107,49,100.0,0,0
2026-04-19,P031,Casual,130,5,126,48,100.0,0,0
2026-04-19,P032,Casual,67,20,55,25,100.0,0,0
2026-04-19,P033,Formal,154,3,152,52,100.0,0,0
2026-04-19,P034,Formal,141,3,140,39,100.0,0,0
2026-04-19,P035,Formal,187,6,183,64,100.0,0,0
2026-04-19,P036,Formal,109,1,109,31,100.0,0,0
2026-04-19,P037,Formal,158,1,158,50,100.0,0,0
2026-04-19,P038,Formal,119,4,117,44,100.0,0,0
2026-04-19,P039,Formal,115,1,115,40,100.0,0,0
2026-04-19,P040,Formal,95,9,89,25,100.0,0,0
2026-04-19,P041,Lounge,166,1,166,64,100.0,0,0
2026-04-19,P042,Lounge,138,5,135,64,100.0,0,0
2026-04-19,P043,Lounge,67,0,67,29,100.0,0,0
2026-04-19,P044,Lounge,67,9,62,30,100.0,0,0
2026-04-19,P045,Lounge,92,4,89,48,92.71,0,0
2026-04-19,P046,Lounge,71,6,67,34,98.53,0,0
2026-04-19,P047,Slip-On,142,1,142,60,100.0,0,0
2026-04-19,P048,Slip-On,225,7,221,60,100.0,0,0
2026-04-19,P049,Slip-On,101,0,101,32,100.0,0,0
2026-04-19,P050,Slip-On,96,4,93,50,93.0,0,0
2026-04-19,P051,Slip-On,129,7,125,53,100.0,0,0
2026-04-19,P052,Slip-On,128,3,126,58,100.0,0,0
2026-04-20,P001,Running,57,7,53,25,100.0,0,0
2026-04-20,P002,Running,130,7,124,39,100.0,0,0
2026-04-20,P003,Running,194,6,191,62,100.0,0,0
2026-04-20,P004,Running,200,7,196,64,100.0,0,0
2026-04-20,P005,Running,153,12,143,62,100.0,0,0
2026-04-20,P006,Running,113,7,108,52,100.0,0,0
2026-04-20,P007,Running,118,18,104,39,100.0,0,0
2026-04-20,P008,Running,86,10,80,40,100.0,0,0
2026-04-20,P009,Running,78,6,75,36,100.0,0,0
2026-04-20,P010,Running,201,3,199,56,100.0,0,0
2026-04-20,P011,Running,159,9,154,65,100.0,0,0
2026-04-20,P012,Running,88,6,85,43,98.84,0,0
2026-04-20,P013,Running,105,4,103,53,97.17,0,0
2026-04-20,P014,Running,203,7,199,63,100.0,0,0
2026-04-20,P015,Running,194,11,186,59,100.0,0,0
2026-04-20,P016,Running,174,7,169,64,100.0,0,0
2026-04-20,P017,Casual,214,9,209,57,100.0,0,0
2026-04-20,P018,Casual,131,6,128,63,100.0,0,0
2026-04-20,P019,Casual,165,6,162,64,100.0,0,0
2026-04-20,P020,Casual,159,11,151,52,100.0,0,0
2026-04-20,P021,Casual,126,8,121,62,97.58,0,0
2026-04-20,P022,Casual,155,3,153,46,100.0,0,0
2026-04-20,P023,Casual,131,4,129,62,100.0,0,0
2026-04-20,P024,Casual,111,5,108,50,100.0,0,0
2026-04-20,P025,Casual,136,4,133,57,100.0,0,0
2026-04-20,P026,Casual,93,7,89,45,98.89,0,0
2026-04-20,P027,Casual,135,11,126,43,100.0,0,0
2026-04-20,P028,Casual,208,2,207,57,100.0,0,0
2026-04-20,P029,Casual,169,4,166,60,100.0,0,0
2026-04-20,P030,Casual,119,13,109,49,100.0,0,0
2026-04-20,P031,Casual,161,8,154,48,100.0,0,0
2026-04-20,P032,Casual,67,7,61,25,100.0,0,0
2026-04-20,P033,Formal,183,2,182,52,100.0,0,0
2026-04-20,P034,Formal,149,3,148,39,100.0,0,0
2026-04-20,P035,Formal,227,0,227,64,100.0,0,0
2026-04-20,P036,Formal,95,13,87,31,100.0,0,0
2026-04-20,P037,Formal,189,6,185,50,100.0,0,0
2026-04-20,P038,Formal,136,7,133,44,100.0,0,0
2026-04-20,P039,Formal,116,4,114,40,100.0,0,0
2026-04-20,P040,Formal,79,3,77,25,100.0,0,0
2026-04-20,P041,Lounge,182,2,181,64,100.0,0,0
2026-04-20,P042,Lounge,124,1,124,64,96.88,0,0
2026-04-20,P043,Lounge,55,2,54,29,93.1,0,0
2026-04-20,P044,Lounge,69,9,62,30,100.0,0,0
2026-04-20,P045,Lounge,118,3,116,48,100.0,0,0
2026-04-20,P046,Lounge,70,7,64,34,94.12,0,0
2026-04-20,P047,Slip-On,143,2,142,60,100.0,0,0
2026-04-20,P048,Slip-On,145,3,144,60,100.0,0,0
2026-04-20,P049,Slip-On,72,8,68,32,100.0,0,0
2026-04-20,P050,Slip-On,149,13,142,50,100.0,0,0
2026-04-20,P051,Slip-On,134,11,125,53,100.0,0,0
2026-04-20,P052,Slip-On,167,4,165,58,100.0,0,0
2026-04-21,P001,Running,49,8,43,25,86.0,0,0
2026-04-21,P002,Running,81,8,75,39,96.15,0,0
2026-04-21,P003,Running,177,3,176,62,100.0,0,0
2026-04-21,P004,Running,202,3,201,64,100.0,0,0
2026-04-21,P005,Running,222,6,218,62,100.0,0,0
2026-04-21,P006,Running,172,0,172,52,100.0,0,0
2026-04-21,P007,Running,76,11,68,39,87.18,0,0
2026-04-21,P008,Running,130,10,122,40,100.0,0,0
2026-04-21,P009,Running,87,9,82,36,100.0,0,0
2026-04-21,P010,Running,118,8,112,56,100.0,0,0
2026-04-21,P011,Running,202,2,201,65,100.0,0,0
2026-04-21,P012,Running,84,8,79,43,91.86,0,0
2026-04-21,P013,Running,101,9,94,53,88.68,0,0
2026-04-21,P014,Running,158,2,157,63,100.0,0,0
2026-04-21,P015,Running,136,12,129,59,100.0,0,0
2026-04-21,P016,Running,217,11,210,64,100.0,0,0
2026-04-21,P017,Casual,113,8,107,57,93.86,0,0
2026-04-21,P018,Casual,156,2,155,63,100.0,0,0
2026-04-21,P019,Casual,218,4,216,64,100.0,0,0
2026-04-21,P020,Casual,118,4,116,52,100.0,0,0
2026-04-21,P021,Casual,124,6,121,62,97.58,0,0
2026-04-21,P022,Casual,104,3,103,46,100.0,0,0
2026-04-21,P023,Casual,138,9,133,62,100.0,0,0
2026-04-21,P024,Casual,125,6,120,50,100.0,0,0
2026-04-21,P025,Casual,204,4,201,57,100.0,0,0
2026-04-21,P026,Casual,150,4,148,45,100.0,0,0
2026-04-21,P027,Casual,159,10,152,43,100.0,0,0
2026-04-21,P028,Casual,144,4,142,57,100.0,0,0
2026-04-21,P029,Casual,158,8,152,60,100.0,0,0
2026-04-21,P030,Casual,161,18,146,49,100.0,0,0
2026-04-21,P031,Casual,113,5,110,48,100.0,0,0
2026-04-21,P032,Casual,50,11,42,25,84.0,0,0
2026-04-21,P033,Formal,186,2,185,52,100.0,0,0
2026-04-21,P034,Formal,83,3,82,39,100.0,0,0
2026-04-21,P035,Formal,219,8,214,64,100.0,0,0
2026-04-21,P036,Formal,110,10,103,31,100.0,0,0
2026-04-21,P037,Formal,126,6,122,50,100.0,0,0
2026-04-21,P038,Formal,152,2,151,44,100.0,0,0
2026-04-21,P039,Formal,86,7,81,40,100.0,0,0
2026-04-21,P040,Formal,88,3,86,25,100.0,0,0
2026-04-21,P041,Lounge,170,2,169,64,100.0,0,0
2026-04-21,P042,Lounge,204,8,197,64,100.0,0,0
2026-04-21,P043,Lounge,82,2,81,29,100.0,0,0
2026-04-21,P044,Lounge,78,2,77,30,100.0,0,0
2026-04-21,P045,Lounge,160,0,160,48,100.0,0,0
2026-04-21,P046,Lounge,121,0,121,34,100.0,0,0
2026-04-21,P047,Slip-On,206,4,203,60,100.0,0,0
2026-04-21,P048,Slip-On,231,3,230,60,100.0,0,0
2026-04-21,P049,Slip-On,103,6,99,32,100.0,0,0
2026-04-21,P050,Slip-On,118,0,118,50,100.0,0,0
2026-04-21,P051,Slip-On,132,1,132,53,100.0,0,0
2026-04-21,P052,Slip-On,150,4,148,58,100.0,0,0
2026-04-22,P001,Running,60,15,47,25,94.0,0,0
2026-04-22,P002,Running,85,0,85,39,100.0,0,0
2026-04-22,P003,Running,148,7,143,62,100.0,0,0
2026-04-22,P004,Running,177,12,170,64,100.0,0,0
2026-04-22,P005,Running,213,8,208,62,100.0,0,0
2026-04-22,P006,Running,136,12,129,52,100.0,0,0
2026-04-22,P007,Running,77,9,70,39,89.74,0,0
2026-04-22,P008,Running,135,5,132,40,100.0,0,0
2026-04-22,P009,Running,129,11,121,36,100.0,0,0
2026-04-22,P010,Running,158,11,149,56,100.0,0,0
2026-04-22,P011,Running,125,9,119,65,91.54,0,0
2026-04-22,P012,Running,143,11,134,43,100.0,0,0
2026-04-22,P013,Running,131,9,125,53,100.0,0,0
2026-04-22,P014,Running,201,6,198,63,100.0,0,0
2026-04-22,P015,Running,168,6,164,59,100.0,0,0
2026-04-22,P016,Running,238,15,229,64,100.0,0,0
2026-04-22,P017,Casual,107,10,102,57,89.47,0,0
2026-04-22,P018,Casual,197,1,197,63,100.0,0,0
2026-04-22,P019,Casual,162,3,160,64,100.0,0,0
2026-04-22,P020,Casual,199,6,195,52,100.0,0,0
2026-04-22,P021,Casual,138,6,135,62,100.0,0,0
2026-04-22,P022,Casual,97,3,95,46,100.0,0,0
2026-04-22,P023,Casual,143,9,137,62,100.0,0,0
2026-04-22,P024,Casual,192,8,187,50,100.0,0,0
2026-04-22,P025,Casual,175,6,172,57,100.0,0,0
2026-04-22,P026,Casual,112,15,103,45,100.0,0,0
2026-04-22,P027,Casual,149,11,141,43,100.0,0,0
2026-04-22,P028,Casual,166,7,161,57,100.0,0,0
2026-04-22,P029,Casual,146,4,144,60,100.0,0,0
2026-04-22,P030,Casual,170,6,167,49,100.0,0,0
2026-04-22,P031,Casual,169,5,166,48,100.0,0,0
2026-04-22,P032,Casual,79,5,76,25,100.0,0,0
2026-04-22,P033,Formal,143,12,136,52,100.0,0,0
2026-04-22,P034,Formal,89,3,87,39,100.0,0,0
2026-04-22,P035,Formal,149,6,145,64,100.0,0,0
2026-04-22,P036,Formal,70,2,69,31,100.0,0,0
2026-04-22,P037,Formal,149,1,149,50,100.0,0,0
2026-04-22,P038,Formal,103,4,101,44,100.0,0,0
2026-04-22,P039,Formal,100,6,97,40,100.0,0,0
2026-04-22,P040,Formal,84,3,83,25,100.0,0,0
2026-04-22,P041,Lounge,198,1,198,64,100.0,0,0
2026-04-22,P042,Lounge,224,6,220,64,100.0,0,0
2026-04-22,P043,Lounge,62,7,57,29,98.28,0,0
2026-04-22,P044,Lounge,78,0,78,30,100.0,0,0
2026-04-22,P045,Lounge,151,1,151,48,100.0,0,0
2026-04-22,P046,Lounge,85,7,81,34,100.0,0,0
2026-04-22,P047,Slip-On,125,5,122,60,100.0,0,0
2026-04-22,P048,Slip-On,193,4,191,60,100.0,0,0
2026-04-22,P049,Slip-On,64,12,56,32,87.5,0,0
2026-04-22,P050,Slip-On,183,3,181,50,100.0,0,0
2026-04-22,P051,Slip-On,193,4,191,53,100.0,0,0
2026-04-22,P052,Slip-On,186,17,174,58,100.0,0,0
2026-04-23,P001,Running,85,7,79,25,100.0,0,0
2026-04-23,P002,Running,128,10,122,39,100.0,0,0
2026-04-23,P003,Running,115,7,111,62,89.52,0,0
2026-04-23,P004,Running,236,10,228,64,100.0,0,0
2026-04-23,P005,Running,147,9,140,62,100.0,0,0
2026-04-23,P006,Running,117,8,112,52,100.0,0,0
2026-04-23,P007,Running,105,2,104,39,100.0,0,0
2026-04-23,P008,Running,124,4,122,40,100.0,0,0
2026-04-23,P009,Running,101,8,97,36,100.0,0,0
2026-04-23,P010,Running,119,11,111,56,99.11,0,0
2026-04-23,P011,Running,222,8,216,65,100.0,0,0
2026-04-23,P012,Running,93,11,87,43,100.0,0,0
2026-04-23,P013,Running,118,6,115,53,100.0,0,0
2026-04-23,P014,Running,154,4,151,63,100.0,0,0
2026-04-23,P015,Running,125,10,119,59,100.0,0,0
2026-04-23,P016,Running,182,12,172,64,100.0,0,0
2026-04-23,P017,Casual,194,10,187,57,100.0,0,0
2026-04-23,P018,Casual,237,7,232,63,100.0,0,0
2026-04-23,P019,Casual,196,6,191,64,100.0,0,0
2026-04-23,P020,Casual,137,11,130,52,100.0,0,0
2026-04-23,P021,Casual,239,6,234,62,100.0,0,0
2026-04-23,P022,Casual,154,3,152,46,100.0,0,0
2026-04-23,P023,Casual,197,9,192,62,100.0,0,0
2026-04-23,P024,Casual,146,3,145,50,100.0,0,0
2026-04-23,P025,Casual,109,7,103,57,90.35,0,0
2026-04-23,P026,Casual,150,11,141,45,100.0,0,0
2026-04-23,P027,Casual,149,9,142,43,100.0,0,0
2026-04-23,P028,Casual,157,5,155,57,100.0,0,0
2026-04-23,P029,Casual,198,6,194,60,100.0,0,0
2026-04-23,P030,Casual,117,8,111,49,100.0,0,0
2026-04-23,P031,Casual,107,9,102,48,100.0,0,0
2026-04-23,P032,Casual,65,8,61,25,100.0,0,0
2026-04-23,P033,Formal,167,3,166,52,100.0,0,0
2026-04-23,P034,Formal,136,5,133,39,100.0,0,0
2026-04-23,P035,Formal,136,4,133,64,100.0,0,0
2026-04-23,P036,Formal,68,8,61,31,98.39,0,0
2026-04-23,P037,Formal,172,4,169,50,100.0,0,0
2026-04-23,P038,Formal,109,2,108,44,100.0,0,0
2026-04-23,P039,Formal,127,6,123,40,100.0,0,0
2026-04-23,P040,Formal,87,8,81,25,100.0,0,0
2026-04-23,P041,Lounge,227,1,227,64,100.0,0,0
2026-04-23,P042,Lounge,197,4,194,64,100.0,0,0
2026-04-23,P043,Lounge,110,1,110,29,100.0,0,0
2026-04-23,P044,Lounge,107,8,103,30,100.0,0,0
2026-04-23,P045,Lounge,124,4,121,48,100.0,0,0
2026-04-23,P046,Lounge,104,5,101,34,100.0,0,0
2026-04-23,P047,Slip-On,197,7,192,60,100.0,0,0
2026-04-23,P048,Slip-On,184,1,184,60,100.0,0,0
2026-04-23,P049,Slip-On,111,10,104,32,100.0,0,0
2026-04-23,P050,Slip-On,151,3,149,50,100.0,0,0
2026-04-23,P051,Slip-On,176,1,176,53,100.0,0,0
2026-04-23,P052,Slip-On,216,6,212,58,100.0,0,0
2026-04-24,P001,Running,78,3,76,25,100.0,0,0
2026-04-24,P002,Running,87,5,83,39,100.0,0,0
2026-04-24,P003,Running,205,4,202,62,100.0,0,0
2026-04-24,P004,Running,242,9,235,64,100.0,0,0
2026-04-24,P005,Running,240,7,235,62,100.0,0,0
2026-04-24,P006,Running,194,8,188,52,100.0,0,0
2026-04-24,P007,Running,143,2,142,39,100.0,0,0
2026-04-24,P008,Running,124,4,121,40,100.0,0,0
2026-04-24,P009,Running,68,7,63,36,87.5,0,0
2026-04-24,P010,Running,140,7,137,56,100.0,0,0
2026-04-24,P011,Running,211,1,211,65,100.0,0,0
2026-04-24,P012,Running,99,5,96,43,100.0,0,0
2026-04-24,P013,Running,114,12,107,53,100.0,0,0
2026-04-24,P014,Running,128,2,127,63,100.0,0,0
2026-04-24,P015,Running,177,6,174,59,100.0,0,0
2026-04-24,P016,Running,172,2,171,64,100.0,0,0
2026-04-24,P017,Casual,144,6,140,57,100.0,0,0
2026-04-24,P018,Casual,202,10,194,63,100.0,0,0
2026-04-24,P019,Casual,128,11,120,64,93.75,0,0
2026-04-24,P020,Casual,167,8,163,52,100.0,0,0
2026-04-24,P021,Casual,196,7,192,62,100.0,0,0
2026-04-24,P022,Casual,89,12,82,46,89.13,0,0
2026-04-24,P023,Casual,218,6,215,62,100.0,0,0
2026-04-24,P024,Casual,150,2,149,50,100.0,0,0
2026-04-24,P025,Casual,132,7,128,57,100.0,0,0
2026-04-24,P026,Casual,169,7,165,45,100.0,0,0
2026-04-24,P027,Casual,131,4,128,43,100.0,0,0
2026-04-24,P028,Casual,132,6,129,57,100.0,0,0
2026-04-24,P029,Casual,191,5,188,60,100.0,0,0
2026-04-24,P030,Casual,127,8,121,49,100.0,0,0
2026-04-24,P031,Casual,111,5,107,48,100.0,0,0
2026-04-24,P032,Casual,72,3,70,25,100.0,0,0
2026-04-24,P033,Formal,113,0,113,52,100.0,0,0
2026-04-24,P034,Formal,78,5,75,39,96.15,0,0
2026-04-24,P035,Formal,155,7,150,64,100.0,0,0
2026-04-24,P036,Formal,73,3,72,31,100.0,0,0
2026-04-24,P037,Formal,156,4,154,50,100.0,0,0
2026-04-24,P038,Formal,119,8,113,44,100.0,0,0
2026-04-24,P039,Formal,80,3,78,40,97.5,0,0
2026-04-24,P040,Formal,70,3,69,25,100.0,0,0
2026-04-24,P041,Lounge,212,4,209,64,100.0,0,0
2026-04-24,P042,Lounge,160,2,159,64,100.0,0,0
2026-04-24,P043,Lounge,63,0,63,29,100.0,0,0
2026-04-24,P044,Lounge,107,6,103,30,100.0,0,0
2026-04-24,P045,Lounge,134,3,132,48,100.0,0,0
2026-04-24,P046,Lounge,89,8,84,34,100.0,0,0
2026-04-24,P047,Slip-On,125,8,119,60,99.17,0,0
2026-04-24,P048,Slip-On,203,11,196,60,100.0,0,0
2026-04-24,P049,Slip-On,77,8,72,32,100.0,0,0
2026-04-24,P050,Slip-On,129,0,129,50,100.0,0,0
2026-04-24,P051,Slip-On,194,10,187,53,100.0,0,0
2026-04-24,P052,Slip-On,115,2,114,58,98.28,0,0
2026-04-25,P001,Running,48,13,38,25,76.0,0,0
2026-04-25,P002,Running,131,6,128,39,100.0,0,0
2026-04-25,P003,Running,166,6,161,62,100.0,0,0
2026-04-25,P004,Running,131,8,124,64,96.88,0,0
2026-04-25,P005,Running,126,11,118,62,95.16,0,0
2026-04-25,P006,Running,141,12,131,52,100.0,0,0
2026-04-25,P007,Running,120,8,114,39,100.0,0,0
2026-04-25,P008,Running,91,3,89,40,100.0,0,0
2026-04-25,P009,Running,110,10,102,36,100.0,0,0
2026-04-25,P010,Running,119,5,116,56,100.0,0,0
2026-04-25,P011,Running,199,6,194,65,100.0,0,0
2026-04-25,P012,Running,129,13,121,43,100.0,0,0
2026-04-25,P013,Running,116,6,111,53,100.0,0,0
2026-04-25,P014,Running,208,8,202,63,100.0,0,0
2026-04-25,P015,Running,189,3,187,59,100.0,0,0
2026-04-25,P016,Running,154,7,150,64,100.0,0,0
2026-04-25,P017,Casual,129,8,123,57,100.0,0,0
2026-04-25,P018,Casual,146,7,142,63,100.0,0,0
2026-04-25,P019,Casual,160,3,158,64,100.0,0,0
2026-04-25,P020,Casual,127,6,124,52,100.0,0,0
2026-04-25,P021,Casual,127,8,121,62,97.58,0,0
2026-04-25,P022,Casual,130,11,122,46,100.0,0,0
2026-04-25,P023,Casual,208,3,206,62,100.0,0,0
2026-04-25,P024,Casual,114,10,109,50,100.0,0,0
2026-04-25,P025,Casual,202,7,198,57,100.0,0,0
2026-04-25,P026,Casual,133,9,125,45,100.0,0,0
2026-04-25,P027,Casual,92,14,81,43,94.19,0,0
2026-04-25,P028,Casual,212,3,211,57,100.0,0,0
2026-04-25,P029,Casual,173,6,168,60,100.0,0,0
2026-04-25,P030,Casual,133,7,129,49,100.0,0,0
2026-04-25,P031,Casual,177,4,175,48,100.0,0,0
